scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Callianthe picta,570676,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Callianthe,Callianthe picta,Farolito japonés,species
Ceiba speciosa,154290,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Árbol botella,species
Cienfuegosia drummondii,160576,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Cienfuegosia,Cienfuegosia drummondii,,species
Cienfuegosia sulphurea,878625,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Cienfuegosia,Cienfuegosia sulphurea,,species
Grewia occidentalis,334567,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Grewia,Grewia occidentalis,Flor de cruz sudafricana,species
Hibiscus rosa-sinensis,62876,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus rosa-sinensis,Tulipán moteado,species
Hibiscus striatus,163774,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus striatus,Rosa de río,species
Hibiscus syriacus,126585,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus syriacus,tulipán chino,species
Krapovickasia flavescens,825338,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Krapovickasia,Krapovickasia flavescens,,species
Luehea divaricata,135403,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Luehea,Luehea divaricata,Azota caballos,species
Malva arborea,77950,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malva,Malva arborea,,species
Malva parviflora,58202,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malva,Malva parviflora,malva de Castilla,species
Malvastrum coromandelianum,165115,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malvastrum,Malvastrum coromandelianum,Escobillo,species
Malvaviscus penduliflorus,165118,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malvaviscus,Malvaviscus penduliflorus,moco de guajolote,species
Melochia pyramidata,165294,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Melochia,Melochia pyramidata,Escobilla,species
Modiola caroliniana,78087,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Modiola,Modiola caroliniana,Sanatodo,species
Pavonia cymbalaria,856079,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia cymbalaria,,species
Pavonia glechomoides,1051002,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia glechomoides,,species
Pavonia hastata,52355,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia hastata,Pavonia Rosada,species
Pavonia rosengurttii,1211407,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia rosengurttii,,species
Pavonia sepium,467158,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia sepium,Malva del bosque,species
Rhynchosida physocalyx,167843,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Rhynchosida,Rhynchosida physocalyx,,species
Sida anomala,982704,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida anomala,,species
Sida dubia,1304914,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida dubia,,species
Sida rhombifolia,79077,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida rhombifolia,tlalamate,species
Sida spinosa,79078,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida spinosa,Huinar,species
Sphaeralcea bonariensis,541592,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,Sphaeralcea bonariensis,Malva blanca,species
Tilia cordata,132600,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,Tilo silvestre,species
Waltheria communis,993227,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Waltheria,Waltheria communis,,species
Wissadula glechomatifolia,897747,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Wissadula,Wissadula glechomatifolia,,species
Daphnopsis racemosa,982388,Plantae,Plantae,Magnoliopsida,Malvales,Thymelaeaceae,Daphnopsis,Daphnopsis racemosa,Envira,species
Combretum fruticosum,284830,Plantae,Plantae,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum fruticosum,Bejuco colorado,species
Terminalia australis,790464,Plantae,Plantae,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia australis,Palo amarillo,species
Cuphea carthagenensis,161255,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis,escobilla,species
Cuphea fruticosa,870911,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea fruticosa,Siete sangrías,species
Cuphea glutinosa,161256,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea glutinosa,Siete sangrías,species
Cuphea hyssopifolia,161257,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea hyssopifolia,Falso brezo mexicano,species
Cuphea racemosa,285357,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea racemosa,Moradita,species
Heimia apetala,994359,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Heimia,Heimia apetala,,species
Heimia myrtifolia,157500,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Heimia,Heimia myrtifolia,,species
Heimia salicifolia,157498,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Heimia,Heimia salicifolia,escoba de arroyo,species
Lagerstroemia indica,135394,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia indica,árbol de Júpiter,species
Punica granatum,58300,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Punica,Punica granatum,Granada cordelina,species
Chaetogastra cerastifolia,1264522,Plantae,Plantae,Magnoliopsida,Myrtales,Melastomataceae,Chaetogastra,Chaetogastra cerastifolia,,species
Chaetogastra gracilis,1114853,Plantae,Plantae,Magnoliopsida,Myrtales,Melastomataceae,Chaetogastra,Chaetogastra gracilis,San Juanito,species
Leandra australis,603251,Plantae,Plantae,Magnoliopsida,Myrtales,Melastomataceae,Leandra,Leandra australis,,species
Miconia hyemalis,1261020,Plantae,Plantae,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia hyemalis,,species
Pleroma heteromallum,1117609,Plantae,Plantae,Magnoliopsida,Myrtales,Melastomataceae,Pleroma,Pleroma heteromallum,Princesa hojas de plata,species
Blepharocalyx salicifolius,430728,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Blepharocalyx,Blepharocalyx salicifolius,Arrayán,species
Campomanesia aurea hatschbachii,563859,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Campomanesia,Campomanesia aurea,,subspecies
Corymbia ficifolia,122024,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Corymbia,Corymbia ficifolia,,species
Eucalyptus camaldulensis,64128,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus camaldulensis,Eucalipto australiano rojo,species
Eucalyptus cinerea,162748,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cinerea,Eucalipto dólar,species
Eucalyptus globulus,53398,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,Eucalipto azul australiano,species
Eucalyptus polyanthemos,58207,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus polyanthemos,Eucalipto rojo,species
Eucalyptus robusta,162761,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus robusta,Eucalipto robusto,species
Eucalyptus sideroxylon,77092,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus sideroxylon,,species
Eugenia stipitata,327819,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia stipitata,Arazá,species
Eugenia uniflora,83642,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia uniflora,Pitanga,species
Eugenia uruguayensis,966265,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia uruguayensis,Guayabo blanco,species
Feijoa sellowiana,1341071,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Feijoa,Feijoa sellowiana,Feijoa,species
Melaleuca citrina,77976,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Melaleuca,Melaleuca citrina,Escobillón rojo australiano,species
Melaleuca quinquenervia,120527,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Melaleuca,Melaleuca quinquenervia,Corcho falso,species
Myrceugenia glaucescens,431348,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia glaucescens,Murta,species
Myrceugenia myrtoides,1031912,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrtoides,,species
Myrcia palustris,560915,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,Myrcia palustris,,species
Myrcianthes cisplatensis,424093,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrcianthes,Myrcianthes cisplatensis,guayabo colorado,species
Myrcianthes gigantea,824518,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrcianthes,Myrcianthes gigantea,,species
Myrcianthes pungens,440878,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrcianthes,Myrcianthes pungens,guaviyú,species
Myrciaria tenella,868013,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrciaria,Myrciaria tenella,,species
Myrrhinium atropurpureum,441039,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrrhinium,Myrrhinium atropurpureum,Palo de fierro,species
Myrrhinium atropurpureum octandrum,431354,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Myrrhinium,Myrrhinium atropurpureum,Palo de fierro,subspecies
Psidium cattleyanum,278242,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium cattleyanum,Guayabita del Perú,species
Psidium guajava,62859,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,Guayaba dulce,species
Psidium salutare,278247,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium salutare,,species
Psidium salutare mucronatum,983618,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium salutare,,subspecies
Syzygium jambos,84838,Plantae,Plantae,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium jambos,Manzana rosa,species
Fuchsia magellanica,163112,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Fuchsia,Fuchsia magellanica,Aretillo,species
Ludwigia bonariensis,164850,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia bonariensis,Duraznillo de agua,species
Ludwigia caparosa,878623,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia caparosa,,species
Ludwigia elegans,868921,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia elegans,Duraznillo del agua,species
Ludwigia hookeri,1169172,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia hookeri,,species
Ludwigia longifolia,164859,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia longifolia,,species
Ludwigia major,994346,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia major,,species
Ludwigia octovalvis,164861,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis,Calavera,species
Ludwigia peploides,60220,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia peploides,Duraznillo de agua,species
Ludwigia peruviana,50338,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia peruviana,Clavo  de Laguna,species
Oenothera affinis,165785,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera affinis,Suspiro,species
Oenothera indecora,404243,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera indecora,,species
Oenothera mollissima,165806,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera mollissima,,species
Oenothera parodiana,596699,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera parodiana,,species
Oenothera rosea,78247,Plantae,Plantae,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera rosea,Hierba del golpe,species
Cabomba caroliniana,75921,Plantae,Plantae,Magnoliopsida,Nymphaeales,Cabombaceae,Cabomba,Cabomba caroliniana,Ortiga acuática,species
Nymphaea alba,62009,Plantae,Plantae,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea alba,Nenúfar blanco,species
Oxalis articulata,57805,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis articulata,Vinagrillo rosa,species
Oxalis bipartita,957261,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis bipartita,,species
Oxalis brasiliensis,380916,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis brasiliensis,,species
Oxalis conorrhiza,865025,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis conorrhiza,,species
Oxalis eriocarpa,1067764,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis eriocarpa,,species
Oxalis hispidula,638995,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis hispidula,Macachín rosado,species
Oxalis lasiopetala,509178,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis lasiopetala,,species
Oxalis monticola,509179,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis monticola,,species
Oxalis niederleinii,638996,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis niederleinii,,species
Oxalis paludosa,1279820,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis paludosa,,species
Oxalis perdicaria,957954,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis perdicaria,Flor de la Perdiz,species
Oxalis refracta,1080698,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis refracta,,species
Oxalis sellowiana,1023344,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis sellowiana,,species
Oxalis sellowiana alba,1023345,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis sellowiana,,subspecies
Oxalis triangularis,327754,Plantae,Plantae,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis triangularis,,species
Aristolochia angustifolia,991898,Plantae,Plantae,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia angustifolia,,species
Aristolochia fimbriata,143429,Plantae,Plantae,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia fimbriata,mil hombres,species
Aristolochia sessilifolia,1023261,Plantae,Plantae,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia sessilifolia,,species
Aristolochia stuckertii,779803,Plantae,Plantae,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia stuckertii,,species
Peperomia catharinae,991901,Plantae,Plantae,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia catharinae,,species
Peperomia increscens,911745,Plantae,Plantae,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia increscens,,species
Peperomia pereskiifolia,278314,Plantae,Plantae,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia pereskiifolia,,species
Peperomia tetraphylla,166499,Plantae,Plantae,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia tetraphylla,,species
Peperomia trineuroides,1067820,Plantae,Plantae,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia trineuroides,,species
Piper aduncum,166894,Plantae,Plantae,Magnoliopsida,Piperales,Piperaceae,Piper,Piper aduncum,Matico,species
Grevillea robusta,77302,Plantae,Plantae,Magnoliopsida,Proteales,Proteaceae,Grevillea,Grevillea robusta,Roble australiano,species
Berberis laurina,1008107,Plantae,Plantae,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis laurina,,species
Berberis ruscifolia,791835,Plantae,Plantae,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis ruscifolia,,species
Cissampelos pareira,160643,Plantae,Plantae,Magnoliopsida,Ranunculales,Menispermaceae,Cissampelos,Cissampelos pareira,colorín,species
Fumaria capreolata,57852,Plantae,Plantae,Magnoliopsida,Ranunculales,Papaveraceae,Fumaria,Fumaria capreolata,fumaria blanca,species
Fumaria officinalis,53785,Plantae,Plantae,Magnoliopsida,Ranunculales,Papaveraceae,Fumaria,Fumaria officinalis,palomillla,species
Papaver dubium,55918,Plantae,Plantae,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,Papaver dubium,,species
Anemone decapetala,489105,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone decapetala,,species
Aquilegia coerulea,501742,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,Aquilegia coerulea,,species
Clematis bonariensis,1040081,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis bonariensis,,species
Clematis dioica,286052,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis dioica,Barba de chivo,species
Clematis drummondii,127637,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis drummondii,Barba de viejo,species
Clematis montevidensis,428613,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis montevidensis,Barba de viejo,species
Ranunculus apiifolius,855357,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus apiifolius,,species
Ranunculus bonariensis,78819,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus bonariensis,,species
Ranunculus muricatus,57240,Plantae,Plantae,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus muricatus,,species
Celtis iguanaea,160264,Plantae,Plantae,Magnoliopsida,Rosales,Cannabaceae,Celtis,Celtis iguanaea,Tala trepador,species
Celtis tala,279210,Plantae,Plantae,Magnoliopsida,Rosales,Cannabaceae,Celtis,Celtis tala,Tala,species
Elaeagnus angustifolia,64694,Plantae,Plantae,Magnoliopsida,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus angustifolia,árbol del paraíso,species
Broussonetia papyrifera,128032,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Broussonetia,Broussonetia papyrifera,mora de papel,species
Dorstenia brasiliensis,790343,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Dorstenia,Dorstenia brasiliensis,,species
Ficus ampelos,578174,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus ampelos,,species
Ficus carica,60218,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus carica,Higuera,species
Ficus elastica,126507,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus elastica,Hule,species
Ficus luschnathiana,543681,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus luschnathiana,Ibá poí,species
Ficus organensis,873787,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus organensis,,species
Ficus pumila,162972,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus pumila,Higuera trepadora,species
Maclura pomifera,58205,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Maclura,Maclura pomifera,Naranjo de Luisiana,species
Morus alba,56090,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Morus,Morus alba,Morera asiática,species
Morus indica,773801,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Morus,Morus indica,,species
Morus nigra,126741,Plantae,Plantae,Magnoliopsida,Rosales,Moraceae,Morus,Morus nigra,Morera negra asiática,species
Colletia paradoxa,430868,Plantae,Plantae,Magnoliopsida,Rosales,Rhamnaceae,Colletia,Colletia paradoxa,Espina de la cruz,species
Colletia spinosissima,557618,Plantae,Plantae,Magnoliopsida,Rosales,Rhamnaceae,Colletia,Colletia spinosissima,Yáquil,species
Condalia buxifolia,704889,Plantae,Plantae,Magnoliopsida,Rosales,Rhamnaceae,Condalia,Condalia buxifolia,piquillín grande,species
Discaria americana,602580,Plantae,Plantae,Magnoliopsida,Rosales,Rhamnaceae,Discaria,Discaria americana,,species
Hovenia dulcis,163847,Plantae,Plantae,Magnoliopsida,Rosales,Rhamnaceae,Hovenia,Hovenia dulcis,Palo dulce,species
Scutia buxifolia,371186,Plantae,Plantae,Magnoliopsida,Rosales,Rhamnaceae,Scutia,Scutia buxifolia,Coronilla,species
Acaena eupatoria,925463,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena eupatoria,,species
Chaenomeles lagenaria,160369,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Chaenomeles,Chaenomeles lagenaria,,species
Cotoneaster coriaceus,411074,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,Cotoneaster coriaceus,Griñolera lechosa,species
Cotoneaster pannosus,53375,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,Cotoneaster pannosus,Piracanto chino,species
Cydonia oblonga,82853,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Cydonia,Cydonia oblonga,Membrillo,species
Eriobotrya japonica,76949,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Eriobotrya,Eriobotrya japonica,Níspero chino,species
Margyricarpus pinnatus,410703,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Margyricarpus,Margyricarpus pinnatus,Yerba de la perdiz,species
Potentilla indica,243824,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla indica,falsa fresa,species
Prunus persica,78755,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus persica,Durazno,species
Prunus subcoriacea,1078993,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus subcoriacea,Duraznero bravo,species
Pyracantha coccinea,57254,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Pyracantha,Pyracantha coccinea,Piracanto eurasiático,species
Pyrus communis,63951,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus communis,Peral,species
Rhaphiolepis indica,179305,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis indica,Manzanillo,species
Rubus ulmifolius,78895,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus ulmifolius,Zarzamora,species
Spiraea cantoniensis,125789,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea cantoniensis,Buqué de novia,species
Spiraea douglasii,62493,Plantae,Plantae,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,,species
Parietaria debilis,200064,Plantae,Plantae,Magnoliopsida,Rosales,Urticaceae,Parietaria,Parietaria debilis,,species
Parietaria officinalis,84889,Plantae,Plantae,Magnoliopsida,Rosales,Urticaceae,Parietaria,Parietaria officinalis,paletaria,species
Urtica urens,53315,Plantae,Plantae,Magnoliopsida,Rosales,Urticaceae,Urtica,Urtica urens,ortiga menor,species
Ligaria cuneifolia,447708,Plantae,Plantae,Magnoliopsida,Santalales,Loranthaceae,Ligaria,Ligaria cuneifolia,Liga,species
Struthanthus uraguensis,850265,Plantae,Plantae,Magnoliopsida,Santalales,Loranthaceae,Struthanthus,Struthanthus uraguensis,,species
Tripodanthus acutifolius,565001,Plantae,Plantae,Magnoliopsida,Santalales,Loranthaceae,Tripodanthus,Tripodanthus acutifolius,Yerba del pajarito,species
Acanthosyris spinescens,563841,Plantae,Plantae,Magnoliopsida,Santalales,Santalaceae,Acanthosyris,Acanthosyris spinescens,Quebracho flojo,species
Eubrachion ambiguum,547484,Plantae,Plantae,Magnoliopsida,Santalales,Santalaceae,Eubrachion,Eubrachion ambiguum,Matapalo,species
Jodina rhombifolia,371182,Plantae,Plantae,Magnoliopsida,Santalales,Santalaceae,Jodina,Jodina rhombifolia,Sombra de toro,species
Lithraea brasiliensis,543469,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Lithraea,Lithraea brasiliensis,Aruera,species
Lithraea molleoides,543079,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Lithraea,Lithraea molleoides,chichita,species
Mangifera indica,48872,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera indica,Mango,species
Schinus engleri,443391,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus engleri,Molle rastrero,species
Schinus fasciculata,740103,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus fasciculata,Moradillo,species
Schinus ferox,1117840,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus ferox,,species
Schinus latifolia,1117845,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus latifolia,Molle,species
Schinus lentiscifolia,1117846,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus lentiscifolia,,species
Schinus longifolia,904475,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus longifolia,Molle,species
Schinus molle,57354,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus molle,Anacahuita,species
Schinus terebinthifolia,130872,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus terebinthifolia,Pimentero brasileño,species
Schinus weinmanniifolia,1116822,Plantae,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus weinmanniifolia,,species
Cedrela fissilis,135399,Plantae,Plantae,Magnoliopsida,Sapindales,Meliaceae,Cedrela,Cedrela fissilis,Cedro misionero,species
Melia azedarach,53720,Plantae,Plantae,Magnoliopsida,Sapindales,Meliaceae,Melia,Melia azedarach,árbol del paraíso,species
Citrus trifoliata,200071,Plantae,Plantae,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus trifoliata,,species
Ruta graveolens,147294,Plantae,Plantae,Magnoliopsida,Sapindales,Rutaceae,Ruta,Ruta graveolens,Ruda,species
Zanthoxylum fagara,170401,Plantae,Plantae,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum fagara,Limoncillo,species
Zanthoxylum rhoifolium,281420,Plantae,Plantae,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum rhoifolium,Tembetarí,species
